timestamp,value1,value2,hand,gesture
1728496202.3062294,478,528,0,Open
1728496202.307843,470,524,0,Open
1728496202.309436,477,520,0,Open
1728496202.3110125,476,515,0,Open
1728496202.3129556,479,511,0,Open
1728496202.3143728,484,507,0,Open
1728496202.3163822,549,502,0,Open
1728496202.3180375,672,498,0,Open
1728496202.320083,646,494,0,Open
1728496202.32152,567,489,0,Open
1728496202.323048,479,485,0,Open
1728496202.324683,473,481,0,Open
1728496202.3262846,473,476,0,Open
1728496202.3281126,468,472,0,Open
1728496202.3295534,455,467,0,Open
1728496202.3311577,473,463,0,Open
1728496202.3333242,478,458,0,Open
1728496202.3349264,480,454,0,Open
1728496202.3366115,540,450,0,Open
1728496202.3382268,591,445,0,Open
1728496202.3398378,736,441,0,Open
1728496202.341753,588,436,0,Open
1728496202.3432603,526,432,0,Open
1728496202.344872,479,427,0,Open
1728496202.3464773,476,423,0,Open
1728496202.348161,476,418,0,Open
1728496202.3504894,469,413,0,Open
1728496202.3524046,468,409,0,Open
1728496202.354085,479,404,0,Open
1728496202.3562083,480,400,0,Open
1728496202.3578377,517,395,0,Open
1728496202.359677,553,391,0,Open
1728496202.3611844,690,386,0,Open
1728496202.3628063,762,381,0,Open
1728496202.364415,610,377,0,Open
1728496202.3661418,538,372,0,Open
1728496202.368452,479,367,0,Open
1728496202.3700645,477,363,0,Open
1728496202.3717186,479,358,0,Open
1728496202.373568,466,353,0,Open
1728496202.375054,478,349,0,Open
1728496202.376661,480,344,0,Open
1728496202.378304,536,339,0,Open
1728496202.3800156,595,335,0,Open
1728496202.3814929,675,330,0,Open
1728496202.3836248,785,325,0,Open
1728496202.3847032,674,320,0,Open
1728496202.3869328,564,316,0,Open
1728496202.3880126,479,311,0,Open
1728496202.3896332,478,306,0,Open
1728496202.3912053,479,301,0,Open
1728496202.3930852,471,297,0,Open
1728496202.3944929,477,292,0,Open
1728496202.396066,479,287,0,Open
1728496202.3976402,520,282,0,Open
1728496202.3997476,568,278,0,Open
1728496202.4014952,604,273,0,Open
1728496202.403159,816,268,0,Open
1728496202.4047391,678,263,0,Open
1728496202.4078507,593,258,0,Open
1728496202.409341,527,253,0,Open
1728496202.4113276,479,249,0,Open
1728496202.413452,477,244,0,Open
1728496202.4154484,479,239,0,Open
1728496202.4176512,465,234,0,Open
1728496202.4192555,474,229,0,Open
1728496202.4218974,479,224,0,Open
1728496202.4234245,479,219,0,Open
1728496202.425044,509,215,0,Open
1728496202.4266632,691,210,0,Open
1728496202.4286406,689,205,0,Open
1728496202.4303038,593,200,0,Open
1728496202.4319017,568,195,0,Open
1728496202.4335897,479,190,0,Open
1728496202.435481,472,185,0,Open
1728496202.4371417,474,180,0,Open
1728496202.438694,460,175,0,Open
1728496202.4404285,476,170,0,Open
1728496202.442224,476,165,0,Open
1728496202.4437227,480,161,0,Open
1728496202.4453194,531,156,0,Open
1728496202.4469218,548,151,0,Open
1728496202.4486375,688,146,0,Open
1728496202.4504838,678,141,0,Open
1728496202.4521377,523,136,0,Open
1728496202.453791,479,131,0,Open
1728496202.4557004,475,126,0,Open
1728496202.4571753,468,121,0,Open
1728496202.458745,468,116,0,Open
1728496202.4602947,462,111,0,Open
1728496202.4619086,479,106,0,Open
1728496202.463511,480,101,0,Open
1728496202.465039,479,96,0,Open
1728496202.4668863,522,91,0,Open
1728496202.4687495,714,86,0,Open
1728496202.4703257,741,81,0,Open
1728496202.4725618,657,76,0,Open
1728496202.474834,613,71,0,Open
1728496202.4765236,479,66,0,Open
1728496202.4791114,479,61,0,Open
1728496202.4810026,477,56,0,Open
1728496202.4832487,467,51,0,Open
1728496202.4848628,479,46,0,Open
1728496202.4866004,479,41,0,Open
1728496202.48835,483,36,0,Open
1728496202.489954,555,31,0,Open
1728496202.4915514,582,26,0,Open
1728496202.4931564,774,21,0,Open
1728496202.4949987,749,16,0,Open
1728496202.496468,659,11,0,Open
1728496202.498062,580,6,0,Open
1728496202.4997504,479,1,0,Open
1728496202.5016072,474,4,0,Open
1728496202.5032537,479,9,0,Open
1728496202.504886,476,14,0,Open
1728496202.5064914,479,19,0,Open
1728496202.5082147,480,24,0,Open
1728496202.509704,508,29,0,Open
1728496202.511282,569,34,0,Open
1728496202.5128653,612,39,0,Open
1728496202.514546,748,44,0,Open
1728496202.5166993,722,49,0,Open
1728496202.5179188,620,54,0,Open
1728496202.5195456,543,59,0,Open
1728496202.521325,479,64,0,Open
1728496202.52278,478,69,0,Open
1728496202.5243485,469,74,0,Open
1728496202.5259175,471,79,0,Open
1728496202.5276,474,84,0,Open
1728496202.529034,473,89,0,Open
1728496202.531342,480,94,0,Open
1728496202.5331435,539,99,0,Open
1728496202.5354173,559,104,0,Open
1728496202.5370965,701,109,0,Open
1728496202.5391884,656,114,0,Open
1728496202.541212,536,119,0,Open
1728496202.5430665,479,124,0,Open
1728496202.5451622,478,128,0,Open
1728496202.547217,469,133,0,Open
1728496202.5489671,462,138,0,Open
1728496202.5509603,452,143,0,Open
1728496202.5529697,470,148,0,Open
1728496202.5553458,477,153,0,Open
1728496202.5574627,480,158,0,Open
1728496202.5589952,515,163,0,Open
1728496202.5611565,657,168,0,Open
1728496202.5632336,726,173,0,Open
1728496202.5648456,560,178,0,Open
1728496202.5666575,513,183,0,Open
1728496202.568628,479,188,0,Open
1728496202.5705483,475,193,0,Open
1728496202.573012,470,198,0,Open
1728496202.574688,459,202,0,Open
1728496202.5763462,475,207,0,Open
1728496202.5782726,479,212,0,Open
1728496202.5797489,480,217,0,Open
1728496202.581373,509,222,0,Open
1728496202.583342,615,227,0,Open
1728496202.585027,777,232,0,Open
1728496202.5863037,682,237,0,Open
1728496202.587963,620,241,0,Open
1728496202.589568,501,246,0,Open
1728496202.591378,478,251,0,Open
1728496202.5928533,479,256,0,Open
1728496202.594458,470,261,0,Open
1728496202.5960596,474,266,0,Open
1728496202.597857,480,270,0,Open
1728496202.599833,480,275,0,Open
1728496202.6015017,526,280,0,Open
1728496202.6032598,616,285,0,Open
1728496202.6049829,716,290,0,Open
1728496202.606604,730,294,0,Open
1728496202.608213,679,299,0,Open
1728496202.6098192,577,304,0,Open
1728496202.6115646,479,309,0,Open
1728496202.6131897,478,314,0,Open
1728496202.6147895,479,318,0,Open
1728496202.6165977,470,323,0,Open
1728496202.618257,479,328,0,Open
1728496202.6199296,480,332,0,Open
1728496202.6215348,499,337,0,Open
1728496202.6240144,586,342,0,Open
1728496202.6257966,617,347,0,Open
1728496202.6278925,805,351,0,Open
1728496202.629964,675,356,0,Open
1728496202.6319675,582,361,0,Open
1728496202.6338017,479,365,0,Open
1728496202.6353176,476,370,0,Open
1728496202.6373284,474,375,0,Open
1728496202.6393375,464,379,0,Open
1728496202.6414769,472,384,0,Open
1728496202.6430695,476,388,0,Open
1728496202.6458397,479,393,0,Open
1728496202.6471975,483,398,0,Open
1728496202.6488018,566,402,0,Open
1728496202.6505103,698,407,0,Open
1728496202.6524084,654,411,0,Open
1728496202.6541276,606,416,0,Open
1728496202.6557193,482,420,0,Open
1728496202.6572957,477,425,0,Open
1728496202.6592588,476,429,0,Open
1728496202.660679,471,434,0,Open
1728496202.662264,458,438,0,Open
1728496202.663842,471,443,0,Open
1728496202.6656704,478,447,0,Open
1728496202.6675825,480,452,0,Open
1728496202.669298,516,456,0,Open
1728496202.670801,562,461,0,Open
1728496202.6726954,662,465,0,Open
1728496202.6741588,595,470,0,Open
1728496202.675755,539,474,0,Open
1728496202.677341,479,478,0,Open
1728496202.678996,477,483,0,Open
1728496202.6806183,476,487,0,Open
1728496202.6821768,464,492,0,Open
1728496202.6842425,453,496,0,Open
1728496202.6861963,476,500,0,Open
1728496202.687814,480,505,0,Open
1728496202.6894183,551,509,0,Open
1728496202.691018,601,513,0,Open
1728496202.6925862,767,518,0,Open
1728496202.6941037,710,522,0,Open
1728496202.6959646,648,526,0,Open
1728496202.6975713,548,530,0,Open
1728496202.7006414,479,535,0,Open
1728496202.702601,474,539,0,Open
1728496202.7041717,479,543,0,Open
1728496202.7066803,466,547,0,Open
1728496202.7081635,479,551,0,Open
1728496202.7097354,480,555,0,Open
1728496202.711362,517,560,0,Open
1728496202.713131,568,564,0,Open
1728496202.7147565,646,568,0,Open
1728496202.716987,767,572,0,Open
1728496202.7183251,660,576,0,Open
1728496202.7201717,575,580,0,Open
1728496202.721918,479,584,0,Open
1728496202.7235382,478,588,0,Open
1728496202.7251148,477,592,0,Open
1728496202.726749,470,596,0,Open
1728496202.72837,478,600,0,Open
1728496202.7300673,479,604,0,Open
1728496202.731642,480,608,0,Open
1728496202.734107,551,612,0,Open
1728496202.735473,592,616,0,Open
1728496202.737187,777,620,0,Open
1728496202.7387702,703,624,0,Open
1728496202.740768,605,628,0,Open
1728496202.742165,479,632,0,Open
1728496202.7437444,478,636,0,Open
1728496202.745397,472,640,0,Open
1728496202.7471185,470,643,0,Open
1728496202.7487116,475,647,0,Open
1728496202.7505386,469,651,0,Open
1728496202.7520163,479,655,0,Open
1728496202.7539034,479,659,0,Open
1728496202.7554958,527,662,0,Open
1728496202.7570703,612,666,0,Open
1728496202.7586443,730,670,0,Open
1728496202.7602277,590,674,0,Open
1728496202.762126,502,677,0,Open
1728496202.763705,479,681,0,Open
1728496202.7662926,473,685,0,Open
1728496202.7677112,470,688,0,Open
1728496202.7703044,462,692,0,Open
1728496202.7719252,470,695,0,Open
1728496202.7736151,477,699,0,Open
1728496202.7754395,479,703,0,Open
1728496202.7773118,525,706,0,Open
1728496202.7786963,541,710,0,Open
1728496202.780326,681,713,0,Open
1728496202.7821295,658,717,0,Open
1728496202.7839506,569,720,0,Open
1728496202.7856443,478,724,0,Open
1728496202.7872927,478,727,0,Open
1728496202.789152,476,730,0,Open
1728496202.7906358,476,734,0,Open
1728496202.7922263,449,737,0,Open
1728496202.7938335,472,741,0,Open
1728496202.795468,480,744,0,Open
1728496202.7970736,544,747,0,Open
1728496202.7986965,570,751,0,Open
1728496202.8005035,739,754,0,Open
1728496202.802357,789,757,0,Open
1728496202.8040366,674,760,0,Open
1728496202.8057094,561,764,0,Open
1728496202.8073237,478,767,0,Open
1728496202.809091,478,770,0,Open
1728496202.8105812,478,773,0,Open
1728496202.81222,473,776,0,Open
1728496202.8138309,480,780,0,Open
1728496202.815634,479,783,0,Open
1728496202.8176982,528,786,0,Open
1728496202.8193011,583,789,0,Open
1728496202.8221972,621,792,0,Open
1728496202.8242006,756,795,0,Open
1728496202.8261268,684,798,0,Open
1728496202.8277783,593,801,0,Open
1728496202.8296418,516,804,0,Open
1728496202.8313675,479,807,0,Open
1728496202.8335388,477,810,0,Open
1728496202.834907,476,813,0,Open
1728496202.8371522,475,816,0,Open
1728496202.838717,479,819,0,Open
1728496202.8404915,480,821,0,Open
1728496202.8421166,560,824,0,Open
1728496202.844009,579,827,0,Open
1728496202.8455005,727,830,0,Open
1728496202.8471153,748,833,0,Open
1728496202.8487232,642,835,0,Open
1728496202.8509772,481,838,0,Open
1728496202.8523276,479,841,0,Open
1728496202.8540258,477,844,0,Open
1728496202.8556342,471,846,0,Open
1728496202.857305,453,849,0,Open
1728496202.8589466,478,852,0,Open
1728496202.860549,479,854,0,Open
1728496202.862158,480,857,0,Open
1728496202.8640394,513,859,0,Open
1728496202.8654573,592,862,0,Open
1728496202.867672,707,864,0,Open
1728496202.8694189,579,867,0,Open
1728496202.8710375,534,869,0,Open
1728496202.8726304,478,872,0,Open
1728496202.8742087,474,874,0,Open
1728496202.8758893,477,877,0,Open
1728496202.8776507,471,879,0,Open
1728496202.879262,464,882,0,Open
1728496202.8808222,463,884,0,Open
1728496202.8835838,480,886,0,Open
1728496202.8857572,519,888,0,Open
1728496202.887393,565,891,0,Open
1728496202.889061,702,893,0,Open
1728496202.8910277,635,895,0,Open
1728496202.892443,571,897,0,Open
1728496202.8940845,481,900,0,Open
1728496202.895822,478,902,0,Open
1728496202.8978424,468,904,0,Open
1728496202.9003615,468,906,0,Open
1728496202.9016788,469,908,0,Open
1728496202.9037726,477,910,0,Open
1728496202.9052012,480,912,0,Open
1728496202.9067743,543,914,0,Open
1728496202.9083254,586,916,0,Open
1728496202.9101338,651,918,0,Open
1728496202.9115417,816,920,0,Open
1728496202.9131005,635,922,0,Open
1728496202.9147282,567,924,0,Open
1728496202.9165423,479,926,0,Open
1728496202.9185843,477,928,0,Open
1728496202.920279,477,930,0,Open
1728496202.9218943,476,932,0,Open
1728496202.923709,471,934,0,Open
1728496202.9252183,479,935,0,Open
1728496202.9268882,538,937,0,Open
1728496202.9284756,553,939,0,Open
1728496202.9302144,583,940,0,Open
1728496202.9317136,744,942,0,Open
1728496202.9338305,721,944,0,Open
1728496202.935069,608,945,0,Open
1728496202.9369483,530,947,0,Open
1728496202.9384418,479,949,0,Open
1728496202.9399989,479,950,0,Closed
1728496202.9422843,479,952,0,Closed
1728496202.9440603,478,953,0,Closed
1728496202.9458385,480,955,0,Closed
1728496202.947887,478,956,0,Closed
1728496202.9498763,510,958,0,Closed
1728496202.9515643,585,959,0,Closed
1728496202.9536843,670,961,0,Closed
1728496202.955908,760,962,0,Closed
1728496202.95812,612,963,0,Closed
1728496202.9600468,480,965,0,Closed
1728496202.9621053,479,966,0,Closed
1728496202.9643147,474,967,0,Closed
1728496202.9669096,474,968,0,Closed
1728496202.9680188,463,970,0,Closed
1728496202.9700863,474,971,0,Closed
1728496202.9729266,472,972,0,Closed
1728496202.9745162,480,973,0,Closed
1728496202.9761631,538,974,0,Closed
1728496202.977805,532,976,0,Closed
1728496202.97953,726,977,0,Closed
1728496202.9811494,650,978,0,Closed
1728496202.9832664,542,979,0,Closed
1728496202.9848678,479,980,0,Closed
1728496202.9867153,478,981,0,Closed
1728496202.9883423,469,982,0,Closed
1728496202.989937,456,983,0,Closed
1728496202.991473,463,984,0,Closed
1728496202.9932282,463,984,0,Closed
1728496202.9947064,479,985,0,Closed
1728496202.9962814,479,986,0,Closed
1728496202.997856,535,987,0,Closed
1728496202.9997892,688,988,0,Closed
1728496203.0018249,683,989,0,Closed
1728496203.0034926,599,989,0,Closed
1728496203.0051076,501,990,0,Closed
1728496203.0069008,478,991,0,Closed
1728496203.0083709,468,991,0,Closed
1728496203.0099382,478,992,0,Closed
1728496203.0115108,474,993,0,Closed
1728496203.013408,477,993,0,Closed
1728496203.0156004,480,994,0,Closed
1728496203.0169504,510,994,0,Closed
1728496203.0188122,561,995,0,Closed
1728496203.0205295,631,995,0,Closed
1728496203.022187,738,996,0,Closed
1728496203.0237968,695,996,0,Closed
1728496203.0264356,643,997,0,Closed
1728496203.02838,521,997,0,Closed
1728496203.0304651,478,997,0,Closed
1728496203.032267,479,998,0,Closed
1728496203.0341632,473,998,0,Closed
1728496203.036156,465,998,0,Closed
1728496203.0379696,476,999,0,Closed
1728496203.0396354,480,999,0,Closed
1728496203.0412438,538,999,0,Closed
1728496203.042878,601,999,0,Closed
1728496203.0444818,732,999,0,Closed
1728496203.0489385,743,1000,0,Closed
1728496203.0507412,680,1000,0,Closed
1728496203.0525105,581,1000,0,Closed
1728496203.0543292,479,1000,0,Closed
1728496203.0559988,479,1000,0,Closed
1728496203.057618,479,1000,0,Closed
1728496203.0592625,471,1000,0,Closed
1728496203.060886,474,1000,0,Closed
1728496203.0626085,480,1000,0,Closed
1728496203.0642323,525,1000,0,Closed
1728496203.066266,589,1000,0,Closed
1728496203.068064,594,1000,0,Closed
1728496203.069788,711,999,0,Closed
1728496203.0713785,609,999,0,Closed
1728496203.0729425,501,999,0,Closed
1728496203.0745485,479,999,0,Closed
1728496203.0762086,477,999,0,Closed
1728496203.0779438,474,998,0,Closed
1728496203.0795355,475,998,0,Closed
1728496203.0811148,472,998,0,Closed
1728496203.0834222,478,997,0,Closed
1728496203.0850272,480,997,0,Closed
1728496203.086983,544,997,0,Closed
1728496203.088382,549,996,0,Closed
1728496203.089825,693,996,0,Closed
1728496203.091621,654,995,0,Closed
1728496203.0931573,541,995,0,Closed
1728496203.0948915,479,994,0,Closed
1728496203.096495,477,994,0,Closed
1728496203.0981846,465,993,0,Closed
1728496203.1003027,460,992,0,Closed
1728496203.1030226,463,992,0,Closed
1728496203.1041596,478,991,0,Closed
1728496203.1059155,480,990,0,Closed
1728496203.1076682,483,990,0,Closed
1728496203.1096563,517,989,0,Closed
1728496203.111395,718,988,0,Closed
1728496203.1137855,718,987,0,Closed
1728496203.1165333,561,987,0,Closed
1728496203.118378,479,986,0,Closed
1728496203.1200593,479,985,0,Closed
1728496203.1216602,476,984,0,Closed
1728496203.123297,479,983,0,Closed
1728496203.1252503,476,982,0,Closed
1728496203.126696,477,981,0,Closed
1728496203.1282885,480,980,0,Closed
1728496203.1298678,518,979,0,Closed
1728496203.131743,597,978,0,Closed
1728496203.1336825,634,977,0,Closed
1728496203.1351857,728,976,0,Closed
1728496203.1367848,634,975,0,Closed
1728496203.1387496,538,974,0,Closed
1728496203.1403444,479,973,0,Closed
1728496203.141957,479,972,0,Closed
1728496203.14363,475,971,0,Closed
1728496203.1451242,470,969,0,Closed
1728496203.1467092,466,968,0,Closed
1728496203.1484122,479,967,0,Closed
1728496203.1503265,482,966,0,Closed
1728496203.1520262,562,964,0,Closed
1728496203.1536164,586,963,0,Closed
1728496203.1552143,776,961,0,Closed
1728496203.1569498,783,960,0,Closed
1728496203.15846,602,959,0,Closed
1728496203.160031,492,957,0,Closed
1728496203.1615987,479,956,0,Closed
1728496203.1632578,474,954,0,Closed
1728496203.165027,479,953,0,Closed
1728496203.167015,479,951,0,Closed
1728496203.168371,477,950,0,Closed
1728496203.1708908,480,948,0,Closed
1728496203.1728065,545,947,0,Closed
1728496203.174565,520,945,0,Closed
1728496203.176505,635,943,0,Closed
1728496203.178485,754,942,0,Closed
1728496203.1804557,602,940,0,Closed
1728496203.183237,479,938,0,Closed
1728496203.1855164,478,936,0,Closed
1728496203.1871955,474,935,0,Closed
1728496203.188798,473,933,0,Closed
1728496203.1904223,463,931,0,Closed
1728496203.1922994,476,929,0,Closed
1728496203.193813,479,927,0,Closed
1728496203.195391,480,926,0,Closed
1728496203.1969635,513,924,0,Closed
1728496203.198737,568,922,0,Closed
1728496203.200308,695,920,0,Closed
1728496203.2020016,621,918,0,Closed
1728496203.2035878,535,916,0,Closed
1728496203.2056732,479,914,0,Closed
1728496203.2067962,477,912,0,Closed
1728496203.2083404,474,910,0,Closed
1728496203.209991,462,908,0,Closed
1728496203.211729,453,905,0,Closed
1728496203.213252,476,903,0,Closed
1728496203.2148328,478,901,0,Closed
1728496203.2164354,480,899,0,Closed
1728496203.2186196,530,897,0,Closed
1728496203.2202778,674,895,0,Closed
1728496203.2218926,670,892,0,Closed
1728496203.223453,615,890,0,Closed
1728496203.225206,478,888,0,Closed
1728496203.2266886,478,885,0,Closed
1728496203.2282684,477,883,0,Closed
1728496203.2298472,472,881,0,Closed
1728496203.231689,474,878,0,Closed
1728496203.2336476,478,876,0,Closed
1728496203.236317,479,873,0,Closed
1728496203.2382195,482,871,0,Closed
1728496203.2396913,580,869,0,Closed
1728496203.2413104,642,866,0,Closed
1728496203.243195,779,864,0,Closed
1728496203.2453115,639,861,0,Closed
1728496203.2472582,546,858,0,Closed
1728496203.2501988,479,856,0,Closed
1728496203.2521822,478,853,0,Closed
1728496203.2538831,475,851,0,Closed
1728496203.2558775,478,848,0,Closed
1728496203.2569962,479,845,0,Closed
1728496203.2586732,479,843,0,Closed
1728496203.26026,512,840,0,Closed
1728496203.2620132,581,837,0,Closed
1728496203.2636125,603,835,0,Closed
1728496203.2651806,739,832,0,Closed
1728496203.2669425,692,829,0,Closed
1728496203.2688515,648,826,0,Closed
1728496203.270467,517,823,0,Closed
1728496203.2720487,479,821,0,Closed
1728496203.273609,477,818,0,Closed
1728496203.2751594,469,815,0,Closed
1728496203.2769415,474,812,0,Closed
1728496203.2784388,479,809,0,Closed
1728496203.2800212,480,806,0,Closed
1728496203.2816513,481,803,0,Closed
1728496203.283665,507,800,0,Closed
1728496203.2853885,702,797,0,Closed
1728496203.2870123,677,794,0,Closed
1728496203.2885857,614,791,0,Closed
1728496203.290496,479,788,0,Closed
1728496203.291953,479,785,0,Closed
1728496203.293529,474,782,0,Closed
1728496203.2951076,468,779,0,Closed
1728496203.2971623,466,775,0,Closed
1728496203.298732,468,772,0,Closed
1728496203.3009818,480,769,0,Closed
1728496203.3034005,479,766,0,Closed
1728496203.3052197,553,763,0,Closed
1728496203.3069131,561,759,0,Closed
1728496203.3089094,673,756,0,Closed
1728496203.3112235,638,753,0,Closed
1728496203.3129838,556,749,0,Closed
1728496203.314726,479,746,0,Closed
1728496203.3164122,473,743,0,Closed
1728496203.3187506,469,739,0,Closed
1728496203.320495,448,736,0,Closed
1728496203.3220773,462,733,0,Closed
1728496203.3239522,471,729,0,Closed
1728496203.3254611,479,726,0,Closed
1728496203.3270469,480,722,0,Closed
1728496203.3286448,540,719,0,Closed
1728496203.3302224,651,715,0,Closed
1728496203.3321846,674,712,0,Closed
1728496203.334222,586,708,0,Closed
1728496203.335899,548,705,0,Closed
1728496203.3374755,479,701,0,Closed
1728496203.3392682,479,698,0,Closed
1728496203.3407128,467,694,0,Closed
1728496203.3422866,467,691,0,Closed
1728496203.343829,479,687,0,Closed
1728496203.3457432,480,683,0,Closed
1728496203.3472362,512,680,0,Closed
1728496203.348772,583,676,0,Closed
1728496203.3503604,648,672,0,Closed
1728496203.3523595,777,669,0,Closed
1728496203.3539643,642,665,0,Closed
1728496203.35553,557,661,0,Closed
1728496203.3570971,479,657,0,Closed
1728496203.358842,479,654,0,Closed
1728496203.3603368,479,650,0,Closed
1728496203.3619063,470,646,0,Closed
1728496203.3634908,476,642,0,Closed
1728496203.3664742,480,638,0,Closed
1728496203.3689554,514,634,0,Closed
1728496203.371076,580,631,0,Closed
1728496203.372353,623,627,0,Closed
1728496203.3739474,743,623,0,Closed
1728496203.3755343,704,619,0,Closed
1728496203.3773975,631,615,0,Closed
1728496203.3789053,528,611,0,Closed
1728496203.3805022,479,607,0,Closed
1728496203.3820865,473,603,0,Closed
1728496203.3847446,474,599,0,Closed
1728496203.3860736,468,595,0,Closed
1728496203.3876944,479,591,0,Closed
1728496203.389274,480,587,0,Closed
1728496203.391009,479,583,0,Closed
1728496203.392488,534,579,0,Closed
1728496203.394102,688,575,0,Closed
1728496203.3956606,700,571,0,Closed
1728496203.3972285,629,566,0,Closed
1728496203.398975,519,562,0,Closed
1728496203.4009614,479,558,0,Closed
1728496203.402647,476,554,0,Closed
1728496203.4042287,474,550,0,Closed
1728496203.40618,468,546,0,Closed
1728496203.407668,470,542,0,Closed
1728496203.409202,479,537,0,Closed
1728496203.4107614,479,533,0,Closed
1728496203.4127295,546,529,0,Closed
1728496203.4142208,585,525,0,Closed
1728496203.4162793,675,520,0,Closed
1728496203.417505,583,516,0,Closed
1728496203.4193716,546,512,0,Closed
1728496203.4208944,479,507,0,Closed
1728496203.4225042,473,503,0,Closed
1728496203.4250107,476,499,0,Closed
1728496203.426978,443,494,0,Closed
1728496203.4287348,476,490,0,Closed
1728496203.4307475,479,486,0,Closed
1728496203.4325292,479,481,0,Closed
1728496203.434301,480,477,0,Closed
1728496203.436334,523,473,0,Closed
1728496203.4380229,702,468,0,Closed
1728496203.4401567,631,464,0,Closed
1728496203.442109,641,459,0,Closed
1728496203.4441135,537,455,0,Closed
1728496203.446132,479,450,0,Closed
1728496203.4480124,477,446,0,Closed
1728496203.4499457,478,441,0,Closed
1728496203.4515831,460,437,0,Closed
1728496203.454171,479,432,0,Closed
1728496203.4555206,480,428,0,Closed
1728496203.4572508,502,423,0,Closed
1728496203.458819,582,419,0,Closed
1728496203.4611328,645,414,0,Closed
1728496203.4626555,718,410,0,Closed
1728496203.464665,677,405,0,Closed
1728496203.4672935,590,401,0,Closed
1728496203.4689603,479,396,0,Closed
1728496203.4711745,474,391,0,Closed
1728496203.4728415,479,387,0,Closed
1728496203.4748757,476,382,0,Closed
1728496203.4768262,472,378,0,Closed
1728496203.4788992,477,373,0,Closed
1728496203.481006,497,368,0,Closed
1728496203.483002,568,364,0,Closed
1728496203.4857435,598,359,0,Closed
1728496203.4871695,771,354,0,Closed
1728496203.489198,705,350,0,Closed
1728496203.491242,627,345,0,Closed
1728496203.4928076,536,340,0,Closed
1728496203.4948254,479,336,0,Closed
1728496203.497038,478,331,0,Closed
1728496203.4989212,472,326,0,Closed
1728496203.5014732,478,321,0,Closed
1728496203.5029817,479,317,0,Closed
1728496203.5047288,480,312,0,Closed
1728496203.5070944,479,307,0,Closed
1728496203.508576,542,302,0,Closed
1728496203.5104132,618,298,0,Closed
1728496203.5122864,704,293,0,Closed
1728496203.5146227,605,288,0,Closed
1728496203.516796,564,283,0,Closed
1728496203.5181086,479,278,0,Closed
1728496203.5199158,472,274,0,Closed
1728496203.5216272,473,269,0,Closed
1728496203.5232725,461,264,0,Closed
1728496203.5249107,473,259,0,Closed
1728496203.526564,479,254,0,Closed
1728496203.5284412,480,249,0,Closed
1728496203.5299528,523,245,0,Closed
1728496203.5315309,565,240,0,Closed
1728496203.533109,694,235,0,Closed
1728496203.535429,616,230,0,Closed
1728496203.5371957,565,225,0,Closed
1728496203.5387485,479,220,0,Closed
1728496203.5406003,478,215,0,Closed
1728496203.5421064,476,211,0,Closed
1728496203.5436337,472,206,0,Closed
1728496203.545213,468,201,0,Closed
1728496203.5470526,474,196,0,Closed
1728496203.548519,479,191,0,Closed
1728496203.5503142,481,186,0,Closed
1728496203.5520723,535,181,0,Closed
1728496203.5538998,662,176,0,Closed
1728496203.55554,708,171,0,Closed
1728496203.5571587,636,166,0,Closed
1728496203.558771,554,161,0,Closed
1728496203.560288,479,156,0,Closed
1728496203.5618954,479,152,0,Closed
1728496203.5634751,474,147,0,Closed
1728496203.5650997,465,142,0,Closed
1728496203.5685575,478,137,0,Closed
1728496203.5701709,479,132,0,Closed
1728496203.5714548,504,127,0,Closed
1728496203.5731862,579,122,0,Closed
1728496203.5752294,604,117,0,Closed
1728496203.5776694,721,112,0,Closed
1728496203.5797143,694,107,0,Closed
1728496203.5812707,612,102,0,Closed
1728496203.5840409,479,97,0,Closed
1728496203.5856042,479,92,0,Closed
1728496203.5874803,478,87,0,Closed
1728496203.5890458,465,82,0,Closed
1728496203.5906456,464,77,0,Closed
1728496203.5922225,479,72,0,Closed
1728496203.5937994,479,67,0,Closed
1728496203.5954032,526,62,0,Closed
1728496203.5969653,582,57,0,Closed
1728496203.5985963,677,52,0,Closed
1728496203.600642,756,47,0,Closed
1728496203.602304,654,42,0,Closed
1728496203.603869,556,37,0,Closed
1728496203.6054215,479,32,0,Closed
1728496203.6070209,476,27,0,Closed
1728496203.6085858,475,22,0,Closed
1728496203.6101358,465,17,0,Closed
1728496203.6116908,457,12,0,Closed
1728496203.6132743,477,7,0,Closed
1728496203.6148148,479,2,0,Closed
1728496203.6163487,528,3,0,Closed
1728496203.617998,535,8,0,Closed
1728496203.6195652,700,13,0,Closed
1728496203.6211414,707,18,0,Closed
1728496203.622688,618,23,0,Closed
1728496203.6242254,508,28,0,Closed
1728496203.6257598,479,33,0,Closed
1728496203.6273408,469,38,0,Closed
1728496203.6288896,473,43,0,Closed
1728496203.63042,472,48,0,Closed
1728496203.6319592,467,53,0,Closed
1728496203.6336966,479,58,0,Closed
1728496203.6355042,479,63,0,Closed
1728496203.6380532,575,68,0,Closed
1728496203.64044,546,73,0,Closed
1728496203.6417377,698,78,0,Closed
1728496203.6437626,629,83,0,Closed
1728496203.6466107,579,88,0,Closed
1728496203.647963,567,93,0,Closed
1728496203.6495438,479,98,0,Closed
1728496203.6512716,474,103,0,Closed
1728496203.6530664,477,108,0,Closed
1728496203.6546657,447,113,0,Closed
1728496203.6563237,479,118,0,Closed
1728496203.657921,479,123,0,Closed
1728496203.6595335,480,128,0,Closed
