timestamp,value1,value2
1728496202.0475996,480,958
1728496202.0505986,548,957
1728496202.0524805,581,956
1728496202.0537665,765,954
1728496202.0554168,724,953
1728496202.0570538,612,951
1728496202.0588958,551,949
1728496202.060422,479,948
1728496202.0620434,477,946
1728496202.0636554,473,945
1728496202.065259,474,943
1728496202.0669866,479,941
1728496202.0687902,479,940
1728496202.0704334,523,938
1728496202.0720615,573,936
1728496202.0738835,648,934
1728496202.075364,828,933
1728496202.0769956,632,931
1728496202.078613,547,929
1728496202.0803432,479,927
1728496202.0818515,477,925
1728496202.0840042,479,923
1728496202.085759,460,921
1728496202.0873115,472,919
1728496202.0889304,480,917
1728496202.0905359,546,915
1728496202.0922666,514,913
1728496202.093765,546,911
1728496202.09543,728,909
1728496202.097104,647,907
1728496202.0989864,572,905
1728496202.1009195,479,903
1728496202.103417,474,901
1728496202.105336,469,899
1728496202.1076417,476,896
1728496202.1096535,473,894
1728496202.1116104,475,892
1728496202.113714,479,890
1728496202.1154344,480,887
1728496202.1173382,554,885
1728496202.119082,714,883
1728496202.1211338,686,880
1728496202.1227286,590,878
1728496202.1243393,532,875
1728496202.1259031,479,873
1728496202.1276343,478,871
1728496202.1290762,469,868
1728496202.130976,450,866
1728496202.1331942,464,863
1728496202.1345303,479,861
1728496202.1365407,480,858
1728496202.1385465,539,855
1728496202.1407726,553,853
1728496202.1427937,638,850
1728496202.1448236,609,848
1728496202.1468334,544,845
1728496202.148921,479,842
1728496202.150973,479,840
1728496202.1529248,479,837
1728496202.1549299,478,834
1728496202.157334,479,831
1728496202.1593251,480,828
1728496202.1613448,488,826
1728496202.16336,560,823
1728496202.1648674,567,820
1728496202.1666346,798,817
1728496202.1686983,714,814
1728496202.1706862,594,811
1728496202.1732702,573,808
1728496202.1748383,479,805
1728496202.176379,478,802
1728496202.1782007,479,799
1728496202.179739,476,796
1728496202.1813293,479,793
1728496202.1833088,479,790
1728496202.184927,518,787
1728496202.1866026,612,784
1728496202.1882255,649,781
1728496202.1898355,741,778
1728496202.191729,688,775
1728496202.193232,576,772
1728496202.1948147,479,768
1728496202.196389,476,765
1728496202.1981614,477,762
1728496202.2002192,463,759
1728496202.2015228,472,755
1728496202.203198,479,752
1728496202.2050064,479,749
1728496202.2064774,496,746
1728496202.2080514,561,742
1728496202.2096217,711,739
1728496202.2112563,637,735
1728496202.2129495,528,732
1728496202.2145555,479,729
1728496202.2163887,479,725
1728496202.2178564,471,722
1728496202.2193909,462,718
1728496202.220998,466,715
1728496202.2232618,476,711
1728496202.2255733,480,708
1728496202.2272913,480,704
1728496202.2291875,520,701
1728496202.23137,635,697
1728496202.2336423,738,694
1728496202.2348738,628,690
1728496202.236635,505,686
1728496202.23847,479,683
1728496202.240006,473,679
1728496202.2415898,473,675
1728496202.2432082,456,672
1728496202.2450898,474,668
1728496202.2465985,479,664
1728496202.248214,480,660
1728496202.2497401,510,657
1728496202.2516596,550,653
1728496202.2532833,716,649
1728496202.2549922,642,645
1728496202.2566726,616,641
1728496202.2585835,495,638
1728496202.260104,479,634
1728496202.2616787,478,630
1728496202.2633483,467,626
1728496202.2652292,464,622
1728496202.2671504,478,618
1728496202.2686374,479,614
1728496202.2702453,551,610
1728496202.271922,598,606
1728496202.2735362,710,602
1728496202.2751355,743,598
1728496202.2767417,609,594
1728496202.27829,528,590
1728496202.2799935,479,586
1728496202.2816117,479,582
1728496202.2849972,476,578
1728496202.2864082,470,574
1728496202.288427,479,570
1728496202.2904754,480,566
1728496202.2932317,491,562
1728496202.294919,586,557
1728496202.2961102,626,553
1728496202.2978444,708,549
1728496202.2998064,665,545
1728496202.301131,593,541
1728496202.302826,478,537
1728496202.304473,478,532
1728496202.3062294,478,528
1728496202.307843,470,524
1728496202.309436,477,520
1728496202.3110125,476,515
1728496202.3129556,479,511
1728496202.3143728,484,507
1728496202.3163822,549,502
1728496202.3180375,672,498
1728496202.320083,646,494
1728496202.32152,567,489
1728496202.323048,479,485
1728496202.324683,473,481
1728496202.3262846,473,476
1728496202.3281126,468,472
1728496202.3295534,455,467
1728496202.3311577,473,463
1728496202.3333242,478,458
1728496202.3349264,480,454
1728496202.3366115,540,450
1728496202.3382268,591,445
1728496202.3398378,736,441
1728496202.341753,588,436
1728496202.3432605,526,432
1728496202.344872,479,427
1728496202.3464773,476,423
1728496202.348161,476,418
1728496202.3504894,469,413
1728496202.3524046,468,409
1728496202.354085,479,404
1728496202.3562083,480,400
1728496202.3578377,517,395
1728496202.359677,553,391
1728496202.3611844,690,386
1728496202.3628063,762,381
1728496202.364415,610,377
1728496202.3661418,538,372
1728496202.368452,479,367
1728496202.3700645,477,363
1728496202.3717186,479,358
1728496202.373568,466,353
1728496202.3750541,478,349
1728496202.376661,480,344
1728496202.378304,536,339
1728496202.3800156,595,335
1728496202.3814929,675,330
1728496202.3836248,785,325
1728496202.3847032,674,320
1728496202.3869328,564,316
1728496202.3880126,479,311
1728496202.3896332,478,306
1728496202.3912053,479,301
1728496202.3930852,471,297
1728496202.3944929,477,292
1728496202.396066,479,287
1728496202.3976402,520,282
1728496202.3997476,568,278
1728496202.4014952,604,273
1728496202.403159,816,268
1728496202.4047391,678,263
1728496202.4078507,593,258
1728496202.409341,527,253
1728496202.4113276,479,249
1728496202.4134521,477,244
1728496202.4154484,479,239
1728496202.4176512,465,234
1728496202.4192555,474,229
1728496202.4218974,479,224
1728496202.4234245,479,219
1728496202.425044,509,215
1728496202.4266632,691,210
1728496202.4286406,689,205
1728496202.4303038,593,200
1728496202.4319015,568,195
1728496202.4335895,479,190
1728496202.435481,472,185
1728496202.4371417,474,180
1728496202.438694,460,175
1728496202.4404283,476,170
1728496202.442224,476,165
1728496202.4437227,480,161
1728496202.4453194,531,156
1728496202.4469218,548,151
1728496202.4486377,688,146
1728496202.4504838,678,141
1728496202.4521377,523,136
1728496202.453791,479,131
1728496202.4557004,475,126
1728496202.4571753,468,121
1728496202.458745,468,116
1728496202.4602947,462,111
1728496202.4619086,479,106
1728496202.463511,480,101
1728496202.465039,479,96
1728496202.4668863,522,91
1728496202.4687495,714,86
1728496202.4703257,741,81
1728496202.4725618,657,76
1728496202.474834,613,71
1728496202.4765236,479,66
1728496202.4791114,479,61
1728496202.4810026,477,56
1728496202.4832487,467,51
1728496202.4848628,479,46
1728496202.4866004,479,41
1728496202.48835,483,36
1728496202.489954,555,31
1728496202.4915514,582,26
1728496202.4931564,774,21
1728496202.4949987,749,16
1728496202.496468,659,11
1728496202.4980621,580,6
1728496202.4997504,479,1
1728496202.5016072,474,4
1728496202.5032535,479,9
1728496202.504886,476,14
1728496202.5064914,479,19
1728496202.5082147,480,24
1728496202.509704,508,29
1728496202.511282,569,34
1728496202.5128653,612,39
1728496202.514546,748,44
1728496202.5166993,722,49
1728496202.5179188,620,54
1728496202.5195456,543,59
1728496202.521325,479,64
1728496202.52278,478,69
1728496202.5243485,469,74
1728496202.5259175,471,79
1728496202.5276,474,84
1728496202.529034,473,89
1728496202.531342,480,94
1728496202.5331435,539,99
1728496202.5354173,559,104
1728496202.5370963,701,109
1728496202.5391884,656,114
1728496202.541212,536,119
1728496202.5430663,479,124
1728496202.5451622,478,128
1728496202.5472167,469,133
1728496202.5489671,462,138
1728496202.5509605,452,143
1728496202.5529697,470,148
1728496202.5553458,477,153
1728496202.5574627,480,158
1728496202.5589952,515,163
1728496202.5611565,657,168
1728496202.5632336,726,173
1728496202.5648456,560,178
1728496202.5666575,513,183
1728496202.568628,479,188
1728496202.5705485,475,193
1728496202.573012,470,198
1728496202.574688,459,202
1728496202.5763462,475,207
1728496202.5782726,479,212
1728496202.5797489,480,217
1728496202.581373,509,222
1728496202.583342,615,227
1728496202.585027,777,232
1728496202.5863035,682,237
1728496202.5879633,620,241
1728496202.589568,501,246
1728496202.591378,478,251
1728496202.5928533,479,256
1728496202.594458,470,261
1728496202.5960596,474,266
1728496202.597857,480,270
1728496202.599833,480,275
1728496202.6015017,526,280
1728496202.6032598,616,285
1728496202.6049829,716,290
1728496202.606604,730,294
1728496202.608213,679,299
1728496202.6098192,577,304
1728496202.6115646,479,309
1728496202.6131895,478,314
1728496202.6147895,479,318
1728496202.6165977,470,323
1728496202.618257,479,328
1728496202.6199296,480,332
1728496202.6215348,499,337
1728496202.6240144,586,342
1728496202.6257966,617,347
1728496202.6278923,805,351
1728496202.629964,675,356
1728496202.6319675,582,361
1728496202.6338017,479,365
1728496202.6353176,476,370
1728496202.6373284,474,375
1728496202.6393375,464,379
1728496202.6414769,472,384
1728496202.6430697,476,388
1728496202.6458397,479,393
1728496202.6471975,483,398
1728496202.6488018,566,402
1728496202.6505105,698,407
1728496202.6524084,654,411
1728496202.6541276,606,416
1728496202.6557193,482,420
1728496202.6572957,477,425
1728496202.6592588,476,429
1728496202.6606793,471,434
1728496202.6622639,458,438
1728496202.663842,471,443
1728496202.6656704,478,447
1728496202.6675823,480,452
1728496202.669298,516,456
1728496202.670801,562,461
1728496202.6726954,662,465
1728496202.6741588,595,470
1728496202.675755,539,474
1728496202.677341,479,478
1728496202.678996,477,483
1728496202.6806185,476,487
1728496202.6821768,464,492
1728496202.6842425,453,496
1728496202.6861963,476,500
1728496202.687814,480,505
1728496202.6894183,551,509
1728496202.6910179,601,513
1728496202.6925862,767,518
1728496202.6941035,710,522
1728496202.6959646,648,526
1728496202.6975713,548,530
1728496202.7006414,479,535
1728496202.702601,474,539
1728496202.7041717,479,543
1728496202.7066803,466,547
1728496202.7081635,479,551
1728496202.7097354,480,555
1728496202.711362,517,560
1728496202.713131,568,564
1728496202.7147565,646,568
1728496202.7169867,767,572
1728496202.7183251,660,576
1728496202.7201717,575,580
1728496202.721918,479,584
1728496202.7235382,478,588
1728496202.7251148,477,592
1728496202.726749,470,596
1728496202.72837,478,600
1728496202.7300673,479,604
1728496202.731642,480,608
1728496202.734107,551,612
1728496202.7354727,592,616
1728496202.737187,777,620
1728496202.7387702,703,624
1728496202.740768,605,628
1728496202.742165,479,632
1728496202.7437444,478,636
1728496202.745397,472,640
1728496202.7471185,470,643
1728496202.7487116,475,647
1728496202.7505386,469,651
1728496202.7520165,479,655
1728496202.7539034,479,659
1728496202.7554958,527,662
1728496202.7570705,612,666
1728496202.7586443,730,670
1728496202.7602277,590,674
1728496202.762126,502,677
1728496202.763705,479,681
1728496202.7662926,473,685
1728496202.7677112,470,688
1728496202.7703044,462,692
1728496202.7719252,470,695
1728496202.7736151,477,699
1728496202.7754395,479,703
1728496202.7773118,525,706
1728496202.7786963,541,710
1728496202.7803261,681,713
1728496202.7821295,658,717
1728496202.7839506,569,720
1728496202.7856443,478,724
1728496202.7872927,478,727
1728496202.7891521,476,730
1728496202.7906358,476,734
1728496202.7922263,449,737
1728496202.7938335,472,741
1728496202.7954679,480,744
1728496202.7970736,544,747
1728496202.7986963,570,751
1728496202.8005035,739,754
1728496202.802357,789,757
1728496202.8040366,674,760
1728496202.8057094,561,764
1728496202.8073235,478,767
1728496202.809091,478,770
1728496202.8105812,478,773
1728496202.8122199,473,776
1728496202.8138309,480,780
1728496202.815634,479,783
1728496202.8176982,528,786
1728496202.8193011,583,789
1728496202.8221972,621,792
1728496202.8242006,756,795
1728496202.8261268,684,798
1728496202.8277783,593,801
1728496202.8296418,516,804
1728496202.8313675,479,807
1728496202.8335388,477,810
1728496202.834907,476,813
1728496202.8371522,475,816
1728496202.838717,479,819
1728496202.8404915,480,821
1728496202.8421166,560,824
1728496202.844009,579,827
1728496202.8455005,727,830
1728496202.8471153,748,833
1728496202.8487232,642,835
1728496202.8509772,481,838
1728496202.8523276,479,841
1728496202.8540258,477,844
1728496202.8556342,471,846
1728496202.857305,453,849
1728496202.8589466,478,852
1728496202.860549,479,854
1728496202.862158,480,857
1728496202.8640394,513,859
1728496202.8654573,592,862
1728496202.867672,707,864
1728496202.8694189,579,867
1728496202.8710377,534,869
1728496202.8726304,478,872
1728496202.8742087,474,874
1728496202.8758893,477,877
1728496202.8776507,471,879
1728496202.879262,464,882
1728496202.8808222,463,884
1728496202.8835838,480,886
1728496202.8857572,519,888
1728496202.887393,565,891
1728496202.889061,702,893
1728496202.8910275,635,895
1728496202.892443,571,897
1728496202.8940845,481,900
1728496202.895822,478,902
1728496202.8978424,468,904
1728496202.9003615,468,906
1728496202.9016788,469,908
1728496202.9037726,477,910
1728496202.9052012,480,912
1728496202.9067745,543,914
1728496202.9083254,586,916
1728496202.9101338,651,918
1728496202.9115417,816,920
1728496202.9131005,635,922
1728496202.9147282,567,924
1728496202.9165423,479,926
1728496202.9185843,477,928
1728496202.920279,477,930
1728496202.9218943,476,932
1728496202.9237087,471,934
1728496202.9252183,479,935
1728496202.9268882,538,937
1728496202.9284756,553,939
1728496202.9302144,583,940
1728496202.9317136,744,942
1728496202.9338303,721,944
1728496202.935069,608,945
1728496202.9369485,530,947
1728496202.9384418,479,949
1728496202.9399989,479,950
1728496202.9422843,479,952
1728496202.9440603,478,953
1728496202.9458385,480,955
1728496202.947887,478,956
1728496202.9498765,510,958
1728496202.9515643,585,959
1728496202.9536843,670,961
1728496202.955908,760,962
1728496202.9581199,612,963
1728496202.9600468,480,965
1728496202.9621053,479,966
1728496202.9643147,474,967
1728496202.9669096,474,968
1728496202.9680188,463,970
1728496202.9700863,474,971
1728496202.9729266,472,972
1728496202.9745162,480,973
1728496202.9761631,538,974
1728496202.977805,532,976
1728496202.97953,726,977
1728496202.9811494,650,978
1728496202.9832664,542,979
1728496202.9848678,479,980
1728496202.9867153,478,981
1728496202.9883423,469,982
1728496202.989937,456,983
1728496202.991473,463,984
1728496202.9932282,463,984
1728496202.9947064,479,985
1728496202.9962814,479,986
1728496202.997856,535,987
1728496202.9997892,688,988
1728496203.0018249,683,989
1728496203.0034926,599,989
1728496203.0051076,501,990
1728496203.0069008,478,991
1728496203.0083709,468,991
1728496203.0099382,478,992
1728496203.0115108,474,993
1728496203.013408,477,993
1728496203.0156004,480,994
1728496203.0169504,510,994
1728496203.0188122,561,995
1728496203.0205297,631,995
1728496203.022187,738,996
1728496203.0237968,695,996
1728496203.0264356,643,997
1728496203.02838,521,997
1728496203.0304651,478,997
1728496203.0322673,479,998
1728496203.0341632,473,998
1728496203.036156,465,998
1728496203.0379696,476,999
1728496203.0396354,480,999
1728496203.0412438,538,999
1728496203.042878,601,999
1728496203.0444818,732,999
1728496203.0489385,743,1000
1728496203.0507412,680,1000
1728496203.0525103,581,1000
1728496203.0543292,479,1000
1728496203.0559988,479,1000
1728496203.0576181,479,1000
1728496203.0592623,471,1000
1728496203.060886,474,1000
1728496203.0626085,480,1000
1728496203.0642323,525,1000
1728496203.066266,589,1000
1728496203.068064,594,1000
1728496203.069788,711,999
1728496203.0713785,609,999
1728496203.0729425,501,999
1728496203.0745485,479,999
1728496203.0762086,477,999
1728496203.0779438,474,998
1728496203.0795357,475,998
1728496203.0811148,472,998
1728496203.0834222,478,997
1728496203.0850272,480,997
1728496203.086983,544,997
1728496203.088382,549,996
1728496203.089825,693,996
1728496203.091621,654,995
1728496203.0931573,541,995
1728496203.0948915,479,994
1728496203.096495,477,994
1728496203.0981846,465,993
1728496203.1003027,460,992
1728496203.1030226,463,992
1728496203.1041596,478,991
1728496203.1059155,480,990
1728496203.1076682,483,990
1728496203.1096563,517,989
1728496203.111395,718,988
1728496203.1137855,718,987
1728496203.1165333,561,987
1728496203.118378,479,986
1728496203.1200593,479,985
1728496203.1216602,476,984
1728496203.123297,479,983
1728496203.1252503,476,982
1728496203.126696,477,981
1728496203.1282883,480,980
1728496203.1298678,518,979
1728496203.131743,597,978
1728496203.1336825,634,977
1728496203.1351857,728,976
1728496203.1367848,634,975
1728496203.1387496,538,974
1728496203.1403444,479,973
1728496203.141957,479,972
1728496203.14363,475,971
1728496203.1451242,470,969
1728496203.1467092,466,968
1728496203.1484122,479,967
1728496203.1503263,482,966
1728496203.1520262,562,964
1728496203.1536164,586,963
1728496203.1552143,776,961
1728496203.1569498,783,960
1728496203.1584601,602,959
1728496203.160031,492,957
1728496203.1615987,479,956
1728496203.1632578,474,954
1728496203.1650267,479,953
1728496203.167015,479,951
1728496203.168371,477,950
1728496203.1708908,480,948
1728496203.1728065,545,947
1728496203.174565,520,945
1728496203.1765053,635,943
1728496203.178485,754,942
1728496203.1804557,602,940
1728496203.183237,479,938
1728496203.1855164,478,936
1728496203.1871955,474,935
1728496203.188798,473,933
1728496203.1904223,463,931
1728496203.1922994,476,929
1728496203.193813,479,927
1728496203.195391,480,926
1728496203.1969635,513,924
1728496203.1987367,568,922
1728496203.200308,695,920
1728496203.2020016,621,918
1728496203.2035878,535,916
1728496203.2056732,479,914
1728496203.2067962,477,912
1728496203.2083404,474,910
1728496203.209991,462,908
1728496203.211729,453,905
1728496203.213252,476,903
1728496203.2148328,478,901
1728496203.2164354,480,899
1728496203.2186196,530,897
1728496203.2202778,674,895
1728496203.2218926,670,892
1728496203.223453,615,890
1728496203.225206,478,888
1728496203.2266886,478,885
1728496203.2282684,477,883
1728496203.2298472,472,881
1728496203.231689,474,878
1728496203.2336476,478,876
1728496203.236317,479,873
1728496203.2382195,482,871
1728496203.2396913,580,869
1728496203.2413104,642,866
1728496203.243195,779,864
1728496203.2453115,639,861
1728496203.2472582,546,858
1728496203.2501988,479,856
1728496203.2521822,478,853
1728496203.2538831,475,851
1728496203.2558775,478,848
1728496203.2569962,479,845
1728496203.2586732,479,843
1728496203.26026,512,840
1728496203.2620132,581,837
1728496203.2636123,603,835
1728496203.2651806,739,832
1728496203.2669423,692,829
1728496203.2688515,648,826
1728496203.270467,517,823
1728496203.2720487,479,821
1728496203.273609,477,818
1728496203.2751594,469,815
1728496203.2769415,474,812
1728496203.2784388,479,809
1728496203.2800212,480,806
1728496203.2816513,481,803
1728496203.283665,507,800
1728496203.2853885,702,797
1728496203.2870123,677,794
1728496203.2885857,614,791
1728496203.290496,479,788
1728496203.2919533,479,785
1728496203.293529,474,782
1728496203.2951076,468,779
1728496203.2971625,466,775
1728496203.298732,468,772
1728496203.3009818,480,769
1728496203.3034005,479,766
1728496203.3052197,553,763
1728496203.3069131,561,759
1728496203.3089094,673,756
1728496203.3112237,638,753
1728496203.3129838,556,749
1728496203.3147259,479,746
1728496203.3164122,473,743
1728496203.3187506,469,739
1728496203.3204947,448,736
1728496203.3220773,462,733
1728496203.3239522,471,729
1728496203.3254611,479,726
1728496203.3270469,480,722
1728496203.3286448,540,719
1728496203.3302224,651,715
1728496203.3321846,674,712
1728496203.334222,586,708
1728496203.335899,548,705
1728496203.3374755,479,701
1728496203.3392682,479,698
1728496203.3407128,467,694
1728496203.3422866,467,691
1728496203.343829,479,687
1728496203.3457432,480,683
1728496203.3472362,512,680
1728496203.348772,583,676
1728496203.3503604,648,672
1728496203.3523595,777,669
1728496203.3539643,642,665
1728496203.35553,557,661
1728496203.3570971,479,657
1728496203.358842,479,654
1728496203.3603368,479,650
1728496203.3619065,470,646
1728496203.3634908,476,642
1728496203.3664742,480,638
1728496203.3689554,514,634
1728496203.3710759,580,631
1728496203.372353,623,627
1728496203.3739474,743,623
1728496203.3755345,704,619
1728496203.3773975,631,615
1728496203.3789053,528,611
1728496203.3805022,479,607
1728496203.3820865,473,603
1728496203.3847446,474,599
1728496203.3860736,468,595
1728496203.3876944,479,591
1728496203.3892741,480,587
1728496203.391009,479,583
1728496203.392488,534,579
1728496203.394102,688,575
1728496203.3956606,700,571
1728496203.3972285,629,566
1728496203.3989747,519,562
1728496203.4009614,479,558
1728496203.402647,476,554
1728496203.4042287,474,550
1728496203.40618,468,546
1728496203.407668,470,542
1728496203.409202,479,537
1728496203.4107614,479,533
1728496203.4127297,546,529
1728496203.4142208,585,525
1728496203.4162793,675,520
1728496203.417505,583,516
1728496203.4193716,546,512
1728496203.4208944,479,507
1728496203.4225042,473,503
1728496203.4250107,476,499
1728496203.4269779,443,494
1728496203.4287348,476,490
1728496203.4307475,479,486
1728496203.4325292,479,481
1728496203.434301,480,477
1728496203.436334,523,473
1728496203.4380229,702,468
1728496203.4401567,631,464
1728496203.4421093,641,459
1728496203.4441135,537,455
1728496203.446132,479,450
1728496203.4480124,477,446
1728496203.4499457,478,441
1728496203.4515831,460,437
1728496203.454171,479,432
1728496203.4555206,480,428
1728496203.4572508,502,423
1728496203.458819,582,419
1728496203.4611328,645,414
1728496203.4626555,718,410
1728496203.464665,677,405
1728496203.4672935,590,401
1728496203.4689605,479,396
1728496203.4711745,474,391
1728496203.4728417,479,387
1728496203.4748757,476,382
1728496203.4768262,472,378
1728496203.4788992,477,373
1728496203.481006,497,368
1728496203.483002,568,364
1728496203.4857435,598,359
1728496203.4871697,771,354
1728496203.489198,705,350
1728496203.491242,627,345
1728496203.4928076,536,340
1728496203.4948254,479,336
1728496203.4970381,478,331
1728496203.4989212,472,326
1728496203.5014732,478,321
1728496203.5029817,479,317
1728496203.5047288,480,312
1728496203.5070944,479,307
1728496203.508576,542,302
1728496203.5104132,618,298
1728496203.5122864,704,293
1728496203.5146227,605,288
1728496203.516796,564,283
1728496203.5181086,479,278
1728496203.5199158,472,274
1728496203.5216272,473,269
1728496203.5232723,461,264
1728496203.5249107,473,259
1728496203.5265641,479,254
1728496203.5284412,480,249
1728496203.5299528,523,245
1728496203.5315309,565,240
1728496203.533109,694,235
1728496203.535429,616,230
1728496203.5371957,565,225
1728496203.5387483,479,220
1728496203.5406005,478,215
1728496203.5421064,476,211
1728496203.5436335,472,206
1728496203.545213,468,201
1728496203.5470526,474,196
1728496203.548519,479,191
1728496203.5503142,481,186
1728496203.5520723,535,181
1728496203.5538998,662,176
1728496203.55554,708,171
1728496203.5571587,636,166
1728496203.5587707,554,161
1728496203.560288,479,156
1728496203.5618954,479,152
1728496203.5634751,474,147
1728496203.5650997,465,142
1728496203.5685577,478,137
1728496203.5701709,479,132
1728496203.5714548,504,127
1728496203.5731862,579,122
1728496203.5752294,604,117
1728496203.5776694,721,112
1728496203.5797145,694,107
1728496203.5812707,612,102
1728496203.5840409,479,97
1728496203.5856042,479,92
1728496203.5874805,478,87
1728496203.5890458,465,82
1728496203.5906456,464,77
1728496203.5922225,479,72
1728496203.5937994,479,67
1728496203.5954032,526,62
1728496203.5969653,582,57
1728496203.5985963,677,52
1728496203.600642,756,47
1728496203.602304,654,42
1728496203.603869,556,37
1728496203.6054215,479,32
1728496203.6070209,476,27
1728496203.6085858,475,22
1728496203.6101358,465,17
1728496203.6116908,457,12
1728496203.6132743,477,7
1728496203.6148148,479,2
1728496203.6163487,528,3
1728496203.6179981,535,8
1728496203.6195652,700,13
1728496203.6211414,707,18
1728496203.622688,618,23
1728496203.6242254,508,28
1728496203.6257598,479,33
1728496203.6273408,469,38
1728496203.6288896,473,43
1728496203.63042,472,48
1728496203.6319592,467,53
1728496203.6336966,479,58
1728496203.6355042,479,63
1728496203.6380532,575,68
1728496203.64044,546,73
1728496203.6417377,698,78
1728496203.6437626,629,83
1728496203.6466107,579,88
1728496203.647963,567,93
1728496203.6495438,479,98
1728496203.6512716,474,103
1728496203.6530664,477,108
1728496203.6546655,447,113
1728496203.6563237,479,118
1728496203.657921,479,123
1728496203.6595337,480,128
1728496203.6611974,549,133
1728496203.6628222,553,137
1728496203.6644058,831,142
1728496203.6659806,672,147
1728496203.6677465,596,152
1728496203.6693952,506,157
1728496203.6710055,479,162
1728496203.6725876,478,167
1728496203.6741788,477,172
1728496203.6757772,468,177
1728496203.677357,480,182
1728496203.6789281,480,187
1728496203.6805823,539,192
1728496203.6821597,590,197
1728496203.6837177,752,202
1728496203.6854792,738,206
1728496203.687073,676,211
1728496203.688641,571,216
1728496203.690209,479,221
1728496203.6918957,478,226
1728496203.6934748,479,231
1728496203.6950483,473,236
1728496203.6966157,479,241
1728496203.698224,479,245
1728496203.7002277,522,250
1728496203.7026088,570,255
1728496203.7043297,633,260
1728496203.7062154,778,265
1728496203.707888,712,270
1728496203.7094185,614,274
1728496203.7110288,479,279
1728496203.7126472,479,284
1728496203.7142277,477,289
1728496203.7158604,463,294
1728496203.7176592,471,298
1728496203.7193692,472,303
1728496203.7209723,479,308
1728496203.7225666,480,313
1728496203.724151,534,317
1728496203.7257674,664,322
1728496203.727333,682,327
1728496203.7289565,602,332
1728496203.7305777,486,336
1728496203.7331471,479,341
1728496203.7342317,473,346
1728496203.7359307,475,350
1728496203.7375052,468,355
1728496203.7390988,477,360
1728496203.7406628,479,364
1728496203.7422342,479,369
1728496203.7438266,521,374
1728496203.7453732,563,378
1728496203.746926,688,383
1728496203.74848,619,388
1728496203.749964,536,392
1728496203.7516747,479,397
1728496203.753287,468,401
1728496203.7548606,478,406
1728496203.7574162,462,410
1728496203.758851,462,415
1728496203.7612474,475,420
1728496203.7632792,480,424
1728496203.7647886,480,429
1728496203.7667823,577,433
1728496203.768673,738,438
1728496203.7715533,699,442
1728496203.772846,667,447
1728496203.7744486,552,451
1728496203.7760918,479,456
1728496203.7777238,479,460
1728496203.7792943,479,464
1728496203.780912,459,469
1728496203.7825565,476,473
1728496203.7843244,480,478
1728496203.7860205,501,482
1728496203.787641,588,486
1728496203.789261,617,491
1728496203.790875,785,495
1728496203.792481,680,499
1728496203.7940967,607,504
1728496203.7956762,511,508
1728496203.7972775,479,512
1728496203.7988575,477,517
1728496203.8009403,456,521
1728496203.8026657,479,525
1728496203.8042653,472,530
1728496203.805874,480,534
1728496203.8074656,543,538
1728496203.809046,586,542
1728496203.8106503,742,546
1728496203.8122196,736,551
1728496203.8138483,659,555
1728496203.8155575,568,559
1728496203.8170636,479,563
1728496203.8187726,457,567
1728496203.8203976,475,571
1728496203.8220286,463,575
1728496203.8246074,479,579
1728496203.8262458,479,583
1728496203.8285794,480,588
1728496203.8306353,548,592
1728496203.8333764,559,596
1728496203.8351002,674,600
1728496203.8369896,629,604
1728496203.8386137,521,608
1728496203.8402834,479,612
1728496203.8418686,474,616
1728496203.8435118,474,619
1728496203.8451414,458,623
1728496203.8468115,456,627
1728496203.84847,471,631
1728496203.8500357,480,635
1728496203.851758,484,639
1728496203.8534143,546,643
1728496203.8550062,705,647
1728496203.8566859,673,650
1728496203.8582962,584,654
1728496203.8599052,502,658
1728496203.8614693,479,662
1728496203.862954,476,665
1728496203.8644884,472,669
1728496203.8660235,442,673
1728496203.8678813,478,677
1728496203.8695588,479,680
1728496203.87119,509,684
1728496203.8727689,585,688
1728496203.8743646,619,691
1728496203.8759506,713,695
1728496203.8775616,679,698
1728496203.8791645,562,702
1728496203.8807406,479,705
1728496203.882313,478,709
1728496203.884012,479,713
1728496203.8857152,474,716
1728496203.8873823,479,719
1728496203.889952,479,723
1728496203.8915832,509,726
1728496203.8933387,555,730
1728496203.895326,602,733
1728496203.8972862,730,737
1728496203.89897,778,740
1728496203.9009955,625,743
1728496203.9033537,504,747
1728496203.9055178,479,750
1728496203.9070344,479,753
1728496203.9088643,477,757
1728496203.9109786,476,760
1728496203.9127836,473,763
1728496203.915006,479,766
1728496203.9166553,508,770
1728496203.9185212,602,773
1728496203.920222,637,776
1728496203.9219003,760,779
1728496203.9235096,651,782
1728496203.9254017,575,785
1728496203.9268782,479,788
1728496203.928496,470,791
1728496203.9300978,469,794
1728496203.9318845,447,797
1728496203.933645,466,800
1728496203.9351928,479,803
1728496203.9368448,480,806
1728496203.9385579,514,809
1728496203.9401736,566,812
1728496203.941833,689,815
1728496203.943423,692,818
1728496203.94522,547,821
1728496203.9466865,479,824
1728496203.948307,479,827
1728496203.950262,460,829
1728496203.9521248,470,832
1728496203.9537663,470,835
1728496203.9553792,471,838
1728496203.9569886,480,840
1728496203.958789,480,843
1728496203.9602845,547,846
1728496203.9619582,615,848
1728496203.963583,694,851
1728496203.9668443,575,854
1728496203.968212,554,856
1728496203.970232,479,859
1728496203.9723253,472,861
1728496203.9747689,473,864
1728496203.9766006,467,866
